CityName,Lat,Lon,StateName,StateCode,County,Density,Population
Perezville,26.2396,-98.4023,Texas,TX,Hidalgo,597.8,0
Cooper,33.3717,-95.6912,Texas,TX,Delta,523,1968
Brookeland,31.1527,-93.9935,Texas,TX,Sabine,79.7,0
Cherokee,30.9824,-98.7075,Texas,TX,San Saba,21.9,0
Mobile City,32.9228,-96.4111,Texas,TX,Rockwall,5198,203
New Braunfels,29.6995,-98.1153,Texas,TX,Comal,678,79152
Talco,33.3628,-95.1034,Texas,TX,Titus,255,507
Pringle,35.9492,-101.4563,Texas,TX,Hutchinson,1.1,0
Proctor,31.9874,-98.4298,Texas,TX,Comanche,107.9,0
Pomeroy,35.4425,-101.506,Texas,TX,Carson,0.3,0
Posey,33.4826,-101.7102,Texas,TX,Lubbock,8.5,0
Smiley,29.2713,-97.6376,Texas,TX,Gonzales,422,570
Medina,29.7966,-99.2464,Texas,TX,Bandera,83.2,0
Claude,35.1075,-101.3628,Texas,TX,Armstrong,267,1187
Alamo Heights,29.4828,-98.4681,Texas,TX,Bexar,1764,8413
Desert,33.3884,-96.4019,Texas,TX,Collin,26,0
Alexander,32.059,-98.2062,Texas,TX,Erath,29.3,0
Henrietta,33.8147,-98.1925,Texas,TX,Clay,232,2655
Los Alvarez,26.3859,-98.899,Texas,TX,Starr,462.8,0
Markham,28.9627,-96.0645,Texas,TX,Matagorda,386.2,0
Austwell,28.3911,-96.8437,Texas,TX,Refugio,155,146
San Felipe,29.7965,-96.1051,Texas,TX,Austin,37,821
Ratcliff,31.3916,-95.1397,Texas,TX,Houston,43.3,0
Edge,30.8899,-96.2947,Texas,TX,Brazos,3.5,0
Sunset,33.4479,-97.7663,Texas,TX,Montague,152.6,0
Forsan,32.1104,-101.3668,Texas,TX,Howard,290,219
Charleston,33.3865,-95.5338,Texas,TX,Delta,22.2,0
Melody Hills,32.8304,-97.3095,Texas,TX,Tarrant,383.1,0
Millers Cove,33.156,-95.1147,Texas,TX,Titus,365,155
Bremond,31.1657,-96.676,Texas,TX,Robertson,414,952
Prado Verde,31.8898,-106.6135,Texas,TX,El Paso,650.3,0
Thorndale,30.6141,-97.2067,Texas,TX,Milam,521,1300
Lopezville,26.2479,-98.1581,Texas,TX,Hidalgo,988.1,0
Angleton,29.1716,-95.4292,Texas,TX,Brazoria,649,19544
Falcon Mesa,26.8706,-99.2906,Texas,TX,Zapata,271.1,0
Spring Valley,29.7897,-95.5036,Texas,TX,Harris,1312.7,0
Trinidad,32.1562,-96.1054,Texas,TX,Henderson,22,872
Las Quintas Fronterizas,28.689,-100.4676,Texas,TX,Maverick,1762.4,0
Lubbock,33.5643,-101.8871,Texas,TX,Lubbock,767,262505
New Hope,33.2116,-96.5635,Texas,TX,Collin,170,635
Lincoln,30.2874,-96.9633,Texas,TX,Lee,25.3,0
Mustang Ridge,30.0577,-97.6852,Texas,TX,Travis,100,969
Ferris,32.5369,-96.6738,Texas,TX,Ellis,218,2622
Lakeport,32.405,-94.7102,Texas,TX,Gregg,239,984
Darrouzett,36.4449,-100.3258,Texas,TX,Lipscomb,367,357
McLendon-Chisholm,32.8512,-96.3923,Texas,TX,Rockwall,121,2983
Saint Jo,33.695,-97.5231,Texas,TX,Montague,364,1015
Dunlay,29.3486,-98.9906,Texas,TX,Medina,141.7,0
Rosser,32.4648,-96.4431,Texas,TX,Kaufman,75,375
Millican,30.467,-96.2035,Texas,TX,Brazos,23,240
Albert,30.1938,-98.6017,Texas,TX,Gillespie,4.5,0
Dunlap,34.1406,-100.2965,Texas,TX,Cottle,0.2,0
Cochran,30.0288,-96.1294,Texas,TX,Austin,20.8,0
La Junta,32.9198,-97.5997,Texas,TX,Parker,66.6,0
Dothan,32.5568,-99.097,Texas,TX,Eastland,0,0
Botines,27.7719,-99.4571,Texas,TX,Webb,0.1,0
Mathis,28.0909,-97.817,Texas,TX,San Patricio,560,5776
Bakersfield,30.8913,-102.2979,Texas,TX,Pecos,2.7,0
Bono,32.3238,-97.5045,Texas,TX,Johnson,52.4,0
Pandora,29.2502,-97.8378,Texas,TX,Wilson,49.8,0
Rowden,32.204,-99.344,Texas,TX,Callahan,1,0
Ivan,32.8746,-98.7334,Texas,TX,Stephens,0.3,0
Hilltop,28.6938,-99.1761,Texas,TX,Frio,75.4,0
Doole,31.3957,-99.599,Texas,TX,McCulloch,0.4,0
Paige,30.2102,-97.115,Texas,TX,Bastrop,108.7,0
Fruitvale,32.6834,-95.8036,Texas,TX,Van Zandt,86,425
Moss Hill,30.2474,-94.7416,Texas,TX,Liberty,43.3,0
Bassett,33.3168,-94.561,Texas,TX,Bowie,10.5,0
Galveston,29.2487,-94.891,Texas,TX,Galveston,473,46561
Trenton,33.4271,-96.3407,Texas,TX,Fannin,133,646
Rosanky,29.9294,-97.2936,Texas,TX,Bastrop,71.4,0
Sanctuary,32.9132,-97.5877,Texas,TX,Parker,141,313
Bisbee,32.609,-97.1842,Texas,TX,Tarrant,173.7,0
O'Donnell,32.9652,-101.8309,Texas,TX,Lynn,369,824
Lakeside,32.8221,-97.4889,Texas,TX,Tarrant,353,1391
Rancho Alegre,27.7392,-98.1027,Texas,TX,Jim Wells,827.9,0
Addicks,29.7825,-95.6424,Texas,TX,Harris,90.5,0
Garfield,30.1961,-97.5514,Texas,TX,Travis,44.2,0
Eustace,32.3076,-96.0138,Texas,TX,Henderson,130,992
Levelland,33.5806,-102.3636,Texas,TX,Hockley,515,13884
Corpus Christi,27.7173,-97.3822,Texas,TX,Nueces,720,341435
Duncanville,32.646,-96.9127,Texas,TX,Dallas,1360,39487
New London,32.2686,-94.9297,Texas,TX,Rusk,44,994
Foard City,33.8809,-99.7998,Texas,TX,Foard,0,0
Ridge,31.1455,-96.3219,Texas,TX,Robertson,2.7,0
Union,32.729,-100.9976,Texas,TX,Scurry,9.8,0
Carey,34.4712,-100.3257,Texas,TX,Childress,16.3,0
Grey Forest,29.6169,-98.6833,Texas,TX,Bexar,290,540
Annona,33.5818,-94.913,Texas,TX,Red River,142,295
North Zulch,30.9177,-96.1083,Texas,TX,Madison,128.5,0
Paradise,33.1504,-97.6887,Texas,TX,Wise,96,500
Carmine,30.1485,-96.6908,Texas,TX,Fayette,60,255
Powell,32.1128,-96.3236,Texas,TX,Navarro,44,138
Anna,33.3471,-96.5503,Texas,TX,Collin,309,16613
Cross Cut,32.0338,-99.1326,Texas,TX,Brown,2.8,0
Galena Park,29.7452,-95.2333,Texas,TX,Harris,886,10989
Brand,32.7923,-100.9607,Texas,TX,Scurry,3.7,0
Deweyville,30.3034,-93.7592,Texas,TX,Newton,327.6,0
Placedo,28.6919,-96.8259,Texas,TX,Victoria,75.9,0
Fred,30.5766,-94.1763,Texas,TX,Tyler,46.9,0
Lewisville,33.0453,-96.9823,Texas,TX,Denton,1116,106021
New Taiton,29.3094,-96.3416,Texas,TX,Wharton,10.3,0
Mount Selman,32.0682,-95.2841,Texas,TX,Cherokee,69.3,0
DeSoto,32.5992,-96.8633,Texas,TX,Dallas,956,53568
Opdyke West,33.5927,-102.3006,Texas,TX,Hockley,316,184
Havana,26.2507,-98.509,Texas,TX,Hidalgo,281.1,0
Port Lavaca,28.6181,-96.6278,Texas,TX,Calhoun,464,11781
Timbercreek Canyon,35.0538,-101.8186,Texas,TX,Randall,92,458
Saragosa,31.024,-103.6616,Texas,TX,Reeves,76,0
Wimberley,29.9849,-98.0906,Texas,TX,Hays,130,3019
Wichita Falls,33.9072,-98.5293,Texas,TX,Wichita,560,99617
Mabank,32.3681,-96.114,Texas,TX,Kaufman,184,3446
Ricardo,27.4186,-97.8476,Texas,TX,Kleberg,288.1,0
Johnstone,29.3813,-100.759,Texas,TX,Val Verde,22.7,0
Fifth Street,29.5979,-95.552,Texas,TX,Fort Bend,1829.9,0
McQueeney,29.6,-98.0439,Texas,TX,Guadalupe,296.8,0
Fife,31.3904,-99.3845,Texas,TX,McCulloch,0.8,0
Moore,29.0574,-99.0069,Texas,TX,Frio,99.1,0
Armstrong,26.9245,-97.7914,Texas,TX,Kenedy,0,0
Washington,30.3252,-96.1566,Texas,TX,Washington,5.3,0
San Carlos Number 1 Colonia,27.4905,-99.3725,Texas,TX,Webb,827.2,0
Tinaja,30.1888,-103.9777,Texas,TX,Presidio,0,0
Rockport,28.0352,-97.0663,Texas,TX,Aransas,292,19652
Grand Saline,32.6774,-95.7113,Texas,TX,Van Zandt,574,3221
Muncy,34.0665,-101.3915,Texas,TX,Floyd,1.8,0
Sanger,33.3736,-97.1697,Texas,TX,Denton,271,7128
Ackerly,32.5251,-101.7158,Texas,TX,Dawson,281,227
Dittlinger,29.6811,-98.1792,Texas,TX,Comal,12.3,0
Watauga,32.8718,-97.2515,Texas,TX,Tarrant,2282,24602
Rusk,31.7978,-95.1491,Texas,TX,Cherokee,296,4682
West Lake Hills,30.2919,-97.8084,Texas,TX,Travis,362,3396
Anderson,30.4871,-95.99,Texas,TX,Grimes,175,232
Butler,30.3208,-97.2967,Texas,TX,Bastrop,14.5,0
Willow Park,32.7548,-97.6499,Texas,TX,Parker,317,5340
Bells,33.6166,-96.4126,Texas,TX,Grayson,256,1488
Aguilares,27.4516,-99.0931,Texas,TX,Webb,24.7,0
Vinton,31.9598,-106.5935,Texas,TX,El Paso,293,2043
Shallowater,33.6901,-101.9893,Texas,TX,Lubbock,679,3295
Laird Hill,32.3532,-94.9055,Texas,TX,Rusk,26.6,0
Tool,32.2803,-96.1725,Texas,TX,Henderson,246,2291
Canyon,34.9877,-101.918,Texas,TX,Randall,841,15464
Fullerville,32.9254,-101.0654,Texas,TX,Scurry,0,0
Creedmoor,30.0943,-97.7431,Texas,TX,Travis,36,218
Roundup,33.7623,-102.0971,Texas,TX,Hockley,2.3,0
Hays,30.1215,-97.8724,Texas,TX,Hays,431,250
Jourdanton,28.9138,-98.5411,Texas,TX,Atascosa,479,4336
Belcherville,33.8026,-97.8323,Texas,TX,Montague,4.1,0
Duster,32.1049,-98.6767,Texas,TX,Comanche,1.2,0
Wyldwood,30.1299,-97.48,Texas,TX,Bastrop,129.8,0
Coahoma,32.2957,-101.3089,Texas,TX,Howard,284,905
Edgar,29.2052,-97.2342,Texas,TX,DeWitt,10.3,0
Bronte,31.8857,-100.2954,Texas,TX,Coke,263,980
Bangs,31.7162,-99.1303,Texas,TX,Brown,404,1567
Sunset Colonia,26.4246,-99.0621,Texas,TX,Starr,45,0
Escobares,26.412,-98.9599,Texas,TX,Starr,373,2562
Stiles,31.4068,-101.5662,Texas,TX,Reagan,0,0
Reid Hope King Colonia,25.9228,-97.414,Texas,TX,Cameron,1027.8,0
Buffalo Gap,32.2835,-99.8346,Texas,TX,Taylor,76,467
San Patricio,27.9772,-97.7765,Texas,TX,San Patricio,38,382
Stratford,36.3366,-102.0739,Texas,TX,Sherman,394,2077
Trammels,29.5347,-95.5374,Texas,TX,Fort Bend,133.1,0
Dawn,34.9103,-102.1999,Texas,TX,Deaf Smith,0.8,0
Desdemona,32.2704,-98.5503,Texas,TX,Eastland,70.3,0
Coady,29.7844,-95.0163,Texas,TX,Harris,774.3,0
Twichell,36.4375,-100.729,Texas,TX,Ochiltree,16.5,0
Howland,33.5332,-95.6388,Texas,TX,Lamar,12,0
Thrall,30.5884,-97.2984,Texas,TX,Williamson,859,937
Lehman,33.6218,-102.7985,Texas,TX,Cochran,0.3,0
New Boston,33.4607,-94.4177,Texas,TX,Bowie,477,4822
Telegraph,30.3274,-99.9062,Texas,TX,Kimble,3.8,0
Mineola,32.6461,-95.4775,Texas,TX,Wood,178,5819
Lindenau,29.1178,-97.3708,Texas,TX,DeWitt,6.6,0
Bernstein,36.3942,-101.3571,Texas,TX,Hansford,11.9,0
Axtell,31.6582,-96.9714,Texas,TX,McLennan,128.9,0
Loma Vista Colonia,26.4169,-98.9814,Texas,TX,Starr,443.9,0
Earle,29.2633,-98.4908,Texas,TX,Bexar,120.8,0
Early,31.7451,-98.9374,Texas,TX,Brown,388,2980
West University Place,29.7157,-95.4321,Texas,TX,Harris,3007,15608
Cumings,29.5841,-95.7984,Texas,TX,Fort Bend,149.4,0
Kenedy,28.8176,-97.8518,Texas,TX,Karnes,351,6193
Noelke,31.1488,-100.9296,Texas,TX,Irion,0.3,0
Corbet,32.0065,-96.5369,Texas,TX,Navarro,12.2,0
Lake Jackson,29.0516,-95.4522,Texas,TX,Brazoria,537,76565
Staples,29.7664,-97.8279,Texas,TX,Guadalupe,72,281
Bertram,30.7428,-98.0592,Texas,TX,Burnet,433,1441
Vick,31.341,-100.092,Texas,TX,Concho,16.1,0
Concrete,29.2383,-97.293,Texas,TX,DeWitt,16.5,0
Fayetteville,29.9063,-96.6758,Texas,TX,Fayette,201,262
McAllen,26.2325,-98.2467,Texas,TX,Hidalgo,944,800904
Harker Heights,31.0572,-97.6445,Texas,TX,Bell,766,31075
Elgin,30.3512,-97.3876,Texas,TX,Bastrop,599,11976
Conway,35.2078,-101.3813,Texas,TX,Carson,0.6,0
Little Elm,33.1844,-96.9292,Texas,TX,Denton,1037,46548
Kaufman,32.5769,-96.316,Texas,TX,Kaufman,315,6846
Village Mills,30.4938,-94.3974,Texas,TX,Hardin,43,0
North San Pedro,27.8027,-97.682,Texas,TX,Nueces,1488.9,0
Rhome,33.0647,-97.4779,Texas,TX,Wise,146,6048
Cleveland,30.3368,-95.0924,Texas,TX,Liberty,192,10543
Campbell,33.1483,-95.9533,Texas,TX,Hunt,175,606
Kerrick,36.4956,-102.2427,Texas,TX,Dallam,13.7,0
Pecan Plantation,32.3628,-97.6554,Texas,TX,Hood,858.1,0
Alto,31.6509,-95.0708,Texas,TX,Cherokee,278,1230
Elm Mott,31.6718,-97.0989,Texas,TX,McLennan,277.2,0
Athens,32.2053,-95.8348,Texas,TX,Henderson,292,12163
Lipscomb,36.2215,-100.2621,Texas,TX,Lipscomb,11.4,0
Courtney,30.2672,-96.06,Texas,TX,Grimes,30.4,0
Burkett,31.996,-99.2256,Texas,TX,Coleman,29.1,0
Heidelberg,26.1831,-97.885,Texas,TX,Hidalgo,589,0
Channelview,29.7914,-95.1145,Texas,TX,Harris,996.7,0
New Chapel Hill,32.3012,-95.1674,Texas,TX,Smith,101,627
Georgetown,30.6664,-97.6937,Texas,TX,Williamson,519,70685
Rio Grande City,26.3808,-98.8215,Texas,TX,Starr,493,48633
Mendota,35.8014,-100.4982,Texas,TX,Hemphill,1.1,0
Campbellton,28.7475,-98.3025,Texas,TX,Atascosa,130.6,0
Peaster,32.8721,-97.8667,Texas,TX,Parker,36.9,0
Puente,35.4456,-101.8857,Texas,TX,Potter,0,0
Leming,29.0684,-98.4722,Texas,TX,Atascosa,589.6,0
Fairview,33.1399,-96.6117,Texas,TX,Collin,390,8950
Garden City,31.8674,-101.4864,Texas,TX,Glasscock,111.6,0
Appleby,31.717,-94.6078,Texas,TX,Nacogdoches,84,473
Britton,32.5485,-97.0678,Texas,TX,Ellis,110.8,0
Tatum,32.3159,-94.5189,Texas,TX,Rusk,141,1386
San Angelo,31.4426,-100.4501,Texas,TX,Tom Green,644,99890
Southmayd,33.6233,-96.7286,Texas,TX,Grayson,148,1075
Northcrest,31.6366,-97.0997,Texas,TX,McLennan,833.8,0
Sunrise Beach Village,30.5862,-98.4187,Texas,TX,Llano,178,779
Bluetown Colonia,26.0734,-97.8199,Texas,TX,Cameron,85.8,0
Freeport,28.9454,-95.3601,Texas,TX,Brazoria,305,12169
Rendon,32.5788,-97.2351,Texas,TX,Tarrant,126.2,0
Angeles,31.9015,-103.9624,Texas,TX,Reeves,0,0
Los Ybanez,32.7188,-101.9175,Texas,TX,Dawson,88,19
Bristol,32.455,-96.5672,Texas,TX,Ellis,138.4,0
Providence,33.2334,-96.9616,Texas,TX,Denton,1876.2,0
Garrison,31.8252,-94.4932,Texas,TX,Nacogdoches,288,878
Peacock,33.1823,-100.3993,Texas,TX,Stonewall,20.7,0
Premont,27.3586,-98.1244,Texas,TX,Jim Wells,580,2540
Wink,31.7545,-103.1541,Texas,TX,Winkler,332,1006
Springlake,34.2316,-102.3057,Texas,TX,Lamb,39,105
Oak Forest,29.4988,-97.5847,Texas,TX,Gonzales,1.6,0
Belton,31.0527,-97.4789,Texas,TX,Bell,419,21734
Palo Pinto,32.7692,-98.3007,Texas,TX,Palo Pinto,127.4,0
Portland,27.8913,-97.328,Texas,TX,San Patricio,599,17287
Randolph,33.484,-96.2525,Texas,TX,Fannin,154.2,0
Magwalt,31.9237,-103.1146,Texas,TX,Winkler,0,0
Sinton,28.0392,-97.5154,Texas,TX,San Patricio,710,5840
Lumberton,30.2562,-94.2071,Texas,TX,Hardin,369,12829
Lott,31.2059,-97.0333,Texas,TX,Falls,284,745
Lorenzo,33.6704,-101.5361,Texas,TX,Crosby,478,1182
Tierra Bonita,26.2727,-97.8276,Texas,TX,Cameron,57,0
Maverick,31.8335,-100.1951,Texas,TX,Runnels,5.7,0
Matador,34.015,-100.8211,Texas,TX,Motley,184,622
Throckmorton,33.182,-99.1798,Texas,TX,Throckmorton,178,767
Happy,34.7416,-101.8572,Texas,TX,Swisher,242,667
Blewett,29.185,-100.0306,Texas,TX,Uvalde,0,0
Medicine Mound,34.1879,-99.5945,Texas,TX,Hardeman,3.6,0
Finlay,31.2587,-105.63,Texas,TX,Hudspeth,0,0
Odell,34.3459,-99.419,Texas,TX,Wilbarger,22.6,0
Leonard,33.383,-96.2467,Texas,TX,Fannin,337,2001
Algerita,31.2279,-98.8531,Texas,TX,San Saba,17.5,0
Flint,32.204,-95.3486,Texas,TX,Smith,383.3,0
Childress,34.4293,-100.2516,Texas,TX,Childress,284,4684
Karnack,32.6679,-94.1705,Texas,TX,Harrison,40.7,0
Alice,27.7556,-98.0653,Texas,TX,Jim Wells,610,20803
Highland Haven,30.6073,-98.395,Texas,TX,Burnet,409,449
Alamo,26.1811,-98.1177,Texas,TX,Hidalgo,1014,19679
Nimrod,26.2811,-98.581,Texas,TX,Eastland,2.4,0
Hallsville,32.5027,-94.57,Texas,TX,Harrison,446,4338
Cisco,32.3848,-98.9805,Texas,TX,Eastland,296,3568
Hainesville,32.7176,-95.3644,Texas,TX,Wood,17,0
Windemere,30.4591,-97.6492,Texas,TX,Travis,1793.2,0
Arp,32.2279,-95.0534,Texas,TX,Smith,148,1004
Art,30.7385,-99.1114,Texas,TX,Mason,0.7,0
Chilton,31.2848,-97.0607,Texas,TX,Falls,278.6,0
Fort Hancock,31.2837,-105.8446,Texas,TX,Hudspeth,516.1,0
Fresno,29.5357,-95.4694,Texas,TX,Fort Bend,384.2,0
Las Quintas Fronterizas Colonia,28.689,-100.4676,Texas,TX,Maverick,1762.4,0
Zapata Ranch,26.357,-97.8243,Texas,TX,Willacy,60.3,0
Floydada,33.9835,-101.3367,Texas,TX,Floyd,522,2726
Decatur,33.2277,-97.5898,Texas,TX,Wise,307,6574
Talty,32.6945,-96.4007,Texas,TX,Kaufman,278,2450
Wellborn,30.5352,-96.3016,Texas,TX,Brazos,85.6,0
San Marcos,29.8734,-97.9382,Texas,TX,Hays,721,74212
Warren,30.6127,-94.4104,Texas,TX,Tyler,70.4,0
Castle Hills,29.5229,-98.5197,Texas,TX,Bexar,697,4460
Caldwell,30.5307,-96.7007,Texas,TX,Burleson,428,4233
Colony,29.7691,-97.1789,Texas,TX,Fayette,0.9,0
Garrett,32.3681,-96.6543,Texas,TX,Ellis,181,847
Pierce,29.2391,-96.2,Texas,TX,Wharton,14,0
Inez,28.8718,-96.7959,Texas,TX,Victoria,60.5,0
Pine Island,30.0554,-96.0253,Texas,TX,Waller,45,1094
Concepcion,27.3951,-98.3558,Texas,TX,Duval,57.1,0
Echo,31.9282,-99.3178,Texas,TX,Coleman,0.7,0
Colmesneil,30.9097,-94.422,Texas,TX,Tyler,114,591
Mankins,33.7826,-98.797,Texas,TX,Archer,5.3,0
Saltillo,33.1846,-95.3263,Texas,TX,Hopkins,38.4,0
Redwood,29.81,-97.9103,Texas,TX,Guadalupe,585.3,0
Quarry,30.3077,-96.5105,Texas,TX,Washington,55.1,0
New Waverly,30.5374,-95.4822,Texas,TX,Walker,191,1094
Blessing,28.8727,-96.2172,Texas,TX,Matagorda,559.9,0
Ben Arnold,30.9638,-96.988,Texas,TX,Milam,79.2,0
Perryton,36.3931,-100.7974,Texas,TX,Ochiltree,709,8681
Gray,32.7876,-94.0735,Texas,TX,Marion,6.4,0
Arcadia,29.3833,-95.1202,Texas,TX,Galveston,373.6,0
Sarita,27.2235,-97.7951,Texas,TX,Kenedy,25.5,0
Morgan Mill,32.3882,-98.1673,Texas,TX,Erath,40.3,0
Groom,35.205,-101.1071,Texas,TX,Carson,293,565
San Perlita,26.501,-97.6398,Texas,TX,Willacy,414,557
Stilson,30.0188,-94.9188,Texas,TX,Liberty,14.7,0
New Territory,29.5911,-95.6881,Texas,TX,Fort Bend,2478.2,0
West Point,29.9438,-97.0369,Texas,TX,Fayette,81.7,0
Juno,30.1519,-101.1154,Texas,TX,Val Verde,0,0
Salesville,32.9123,-98.0881,Texas,TX,Palo Pinto,82.4,0
Oglesby,31.4187,-97.5114,Texas,TX,Coryell,341,452
Seymour,33.5955,-99.258,Texas,TX,Baylor,345,2620
Wixon Valley,30.7639,-96.3193,Texas,TX,Brazos,55,259
Gustine,31.8457,-98.4025,Texas,TX,Comanche,192,457
Valentine,30.5886,-104.4953,Texas,TX,Jeff Davis,100,127
Archer City,33.5937,-98.6257,Texas,TX,Archer,308,1754
Clear Lake City,29.5552,-95.1152,Texas,TX,Harris,599.7,0
Haltom City,32.8176,-97.2707,Texas,TX,Tarrant,1388,44417
Cameron,30.8607,-96.9763,Texas,TX,Milam,407,5361
Keltys,31.3616,-94.751,Texas,TX,Angelina,355.8,0
Gomez,33.1818,-102.378,Texas,TX,Terry,3.6,0
Best,31.2246,-101.6212,Texas,TX,Reagan,0,0
South Point,25.873,-97.383,Texas,TX,Cameron,522.4,0
Cut,31.2218,-95.4819,Texas,TX,Houston,4.2,0
Houmont Park,29.8424,-95.2063,Texas,TX,Harris,905.9,0
Hochheim,29.3125,-97.2917,Texas,TX,DeWitt,13.7,0
Scotland,33.6499,-98.4677,Texas,TX,Archer,24,491
Fairfield,31.7184,-96.1697,Texas,TX,Freestone,206,3242
Pattison,29.819,-95.9761,Texas,TX,Waller,68,586
Metcalf Gap,32.7098,-98.4414,Texas,TX,Palo Pinto,0.5,0
Truscott,33.7543,-99.8112,Texas,TX,Knox,20.1,0
Brushy Creek,31.9577,-95.615,Texas,TX,Anderson,16,0
San Saba,31.1965,-98.7244,Texas,TX,San Saba,519,3080
Swearingen,34.1487,-100.1479,Texas,TX,Cottle,0,0
Oakhurst,30.7434,-95.3072,Texas,TX,San Jacinto,66.1,0
Ames,30.0451,-94.7373,Texas,TX,Liberty,130,1115
Point Venture,30.3817,-98.001,Texas,TX,Travis,423,958
Boerne,29.7845,-98.7291,Texas,TX,Kendall,553,16050
La Feria,26.1544,-97.8255,Texas,TX,Cameron,659,7364
Huxley,31.7643,-93.8848,Texas,TX,Shelby,72,381
Queen City,33.1507,-94.1524,Texas,TX,Cass,158,1453
Copeville,33.0796,-96.4155,Texas,TX,Collin,211.8,0
Jean,33.2962,-98.6164,Texas,TX,Young,62.2,0
Las Palmas,26.9516,-99.276,Texas,TX,Zapata,49.9,0
Golden,32.7296,-95.563,Texas,TX,Wood,121.2,0
Eastgate,30.0555,-95.0119,Texas,TX,Liberty,7.2,0
Santa Elena,26.7601,-98.4864,Texas,TX,Starr,1.2,0
Pleasanton,28.9643,-98.4957,Texas,TX,Atascosa,454,14638
Frankston,32.0561,-95.5043,Texas,TX,Anderson,185,1189
Melrose,31.5616,-94.4766,Texas,TX,Nacogdoches,23,0
Pinto,29.2813,-100.5884,Texas,TX,Kinney,0.4,0
Weatherford,32.7538,-97.7712,Texas,TX,Parker,442,42278
Lolita,28.8326,-96.5387,Texas,TX,Jackson,425.4,0
Lariat,34.3304,-102.908,Texas,TX,Parmer,17.8,0
Oakwood,31.5848,-95.8499,Texas,TX,Leon,176,517
Hudson,31.3285,-94.8014,Texas,TX,Angelina,372,4889
Pineland,31.2467,-93.9744,Texas,TX,Sabine,153,811
Martins Mill,32.4163,-95.7902,Texas,TX,Van Zandt,19.3,0
Melissa,33.2899,-96.5558,Texas,TX,Collin,324,9212
DISH,33.133,-97.3014,Texas,TX,Denton,104,438
El Camino Angosto,26.1115,-97.6438,Texas,TX,Cameron,259.2,0
Hillsboro,32.0091,-97.1151,Texas,TX,Hill,299,8296
Coburn,36.0664,-100.1535,Texas,TX,Lipscomb,0,0
Circleville,30.6374,-97.4356,Texas,TX,Williamson,7.7,0
Tradewinds,27.995,-97.2602,Texas,TX,San Patricio,115.5,0
Lovelady,31.1279,-95.4456,Texas,TX,Houston,184,632
Simms,33.3504,-94.5074,Texas,TX,Bowie,8.1,0
Orason Acres Colonia,26.0742,-97.4458,Texas,TX,Cameron,246.4,0
Longworth,32.6504,-100.3457,Texas,TX,Fisher,14.9,0
Mount Vernon,33.176,-95.2253,Texas,TX,Franklin,246,2661
Kaffir,34.6334,-101.8207,Texas,TX,Swisher,0.3,0
Waxahachie,32.4036,-96.8428,Texas,TX,Ellis,286,35340
Port Mansfield,26.5623,-97.4365,Texas,TX,Willacy,131.7,0
Hunt,30.0708,-99.3378,Texas,TX,Kerr,60.7,0
Cedar Creek,30.0872,-97.5008,Texas,TX,Bastrop,21.2,0
Plantersville,30.333,-95.8619,Texas,TX,Grimes,30.9,0
Mount Houston,29.8911,-95.3058,Texas,TX,Harris,1520.6,0
Falcon Village,26.565,-99.1346,Texas,TX,Starr,37.5,0
Earth,34.2338,-102.4091,Texas,TX,Lamb,320,996
Pawnee,28.6483,-98.0083,Texas,TX,Bee,58.1,0
Escobas,27.0625,-99.0236,Texas,TX,Zapata,0,0
Danevang,29.0575,-96.2075,Texas,TX,Wharton,18.4,0
Mission,26.204,-98.3251,Texas,TX,Hidalgo,917,84424
Dumas,35.8613,-101.9642,Texas,TX,Moore,1033,14931
Vancourt,31.3429,-100.177,Texas,TX,Tom Green,7,0
Texarkana,33.4487,-94.0815,Texas,TX,Bowie,495,80145
Apple Springs,31.2235,-94.9663,Texas,TX,Trinity,25.3,0
Bammel,30.0069,-95.4636,Texas,TX,Harris,1638,0
Keller,32.9337,-97.2255,Texas,TX,Tarrant,988,47266
Loma Linda East Colonia,26.3281,-98.6894,Texas,TX,Starr,77.8,0
Oak Valley,32.0331,-96.5116,Texas,TX,Navarro,76,382
Orient,31.6568,-100.3318,Texas,TX,Tom Green,15.8,0
Loraine,32.4086,-100.7127,Texas,TX,Mitchell,216,582
Kadane Corner,33.8579,-98.8387,Texas,TX,Wichita,9.8,0
Terlingua,29.2991,-103.5795,Texas,TX,Brewster,15.1,0
Castor,31.3691,-98.5103,Texas,TX,Mills,1.5,0
Shelby,30.0216,-96.5983,Texas,TX,Austin,42.7,0
Dundee,33.7404,-98.9023,Texas,TX,Archer,4.6,0
Munday,33.4471,-99.6239,Texas,TX,Knox,348,1289
Ironton,31.9191,-95.3736,Texas,TX,Cherokee,20,0
Davilla,30.7857,-97.275,Texas,TX,Milam,47.4,0
Alice Acres,27.7119,-98.108,Texas,TX,Jim Wells,30.2,0
Tom Bean,33.5201,-96.4843,Texas,TX,Grayson,263,1076
Leo,33.4529,-97.3947,Texas,TX,Cooke,7.7,0
Realitos,27.4453,-98.5303,Texas,TX,Duval,198.2,0
Heckville,33.7548,-101.6652,Texas,TX,Lubbock,3.2,0
Daingerfield,33.0306,-94.725,Texas,TX,Morris,379,4689
Cherry Spring,30.4832,-99.0092,Texas,TX,Gillespie,0.9,0
Iago,29.2665,-95.963,Texas,TX,Wharton,108.9,0
Avinger,32.898,-94.5533,Texas,TX,Cass,85,429
