Name, Longitude, Latitude
Thule Lagoon,144.41667,-35.7
Thule Creek,144.3,-35.6
Thule,145.76667,-32.35
Thulabin Creek,145.13333,-35.33333
Thuddungra,148.11667,-34.15
Thrush Reef,143.2,-11.73333
Throsby Creek,151.76667,-32.93333
Throne Shoals,143.68333,-13.21667
Three X Creek,142.7,-18.3
The Three Sisters,151.56667,-25.83333
The Three Sisters,142.83333,-10.2
Three Sisters,141.85,-25.26667
Three Sisters,146.33333,-20.61667
Three Sisters,145.35,-17.66667
Three Rocks,149.7,-20.93333
The Three Pioneers,143.95,-27.83333
Three Pinnacles,140.61667,-20.8
The Three Peaks,146.93333,-32.68333
Three Peaks,144.8,-16.05
Three Moon Creek,151.18333,-25.16667
Three Moon,151.13333,-24.91667
Three Mile Well,140.58333,-20.51667
Three Mile Well,140.61667,-20.45
Three Mile Marsh,146.68333,-42.1
Three Mile Hollow,146.56667,-26.7
Three Mile Dam,146.86667,-25.13333
Three Mile Creek,148.98333,-26.56667
Three Mile Creek,147.93333,-26.46667
Three Mile Creek,148.63333,-26.1
Three Mile Creek,149.35,-26.08333
Three Mile Creek,147.58333,-25.75
Three Mile Creek,151.9,-25.21667
Three Mile Creek,149.91667,-25.03333
Three Mile Creek,146.2,-24.86667
Three Mile Creek,151.6,-24.35
Three Mile Creek,143.88333,-23.61667
Three Mile Creek,143.98333,-22.88333
Three Mile Creek,143.2,-22.13333
Three Mile Creek,148.96667,-21.75
Three Mile Creek,146.86667,-21.53333
Three Mile Creek,148.9,-21.03333
Three Mile Creek,147.78333,-20.91667
Three Mile Bore,145.46667,-22.88333
Three Mile Bore,144.13333,-22.7
Three Mile Bore,143.53333,-21.9
Three Mile Bore,145.71667,-21.03333
Three Mile Beach,146.46986,-38.87208
Three Islands,145.42584,-15.11556
Three Hut Point,147.26667,-43.26667
Three Hummock Island,144.91,-40.44
Three Fathom Patch,148.85,-20.41667
Three Cone Creek,145.88333,-24.66667
Three Cone Bore,145.93333,-24.76667
The Three Brothers,148.08333,-20.3
The Three Brothers,141.48333,-24.36667
Three Beach Bay,147.75,-43.18333
Three A Bores,144.2,-20.85
Thredbo Village,148.30759,-36.50517
Thredbo River,148.6,-36.35
Thougla Creek,147.95,-36.16667
Thougla,147.95,-36.23333
Thorpe Point,143.15,-11.91667
Thorpe Island,146.13693,-17.98207
Thorpdale South,146.16667,-38.3
Thorpdale,146.18333,-38.28333
Thoroton Creek,142.63333,-19.25
Thornville Creek,144.25,-22.15
Thornton River,144.76667,-41.33333
Thornton Range,145.38333,-16.2
Thornton Peak,145.38333,-16.16667
Thornton Gap,146.45,-19.35
Thornton Creek,144.38333,-23.15
Thornton Creek,146.15,-19.71667
Thornton Creek,151.56667,-24.08333
Thornton,151.63333,-32.78333
Thornton,152.38333,-27.81667
Thornleigh Creek,144.45,-24.28333
Thornleigh,151.07895,-33.73228
Thornleigh,144.9,-24.33333
Thornlands,153.26667,-27.55
Thornhill Bore,145.5,-23.5
Thornhill,148.75,-26.33333
Thornhill,143.73334,-20.93333
Thorneside,153.2,-27.48333
Thorndale Station,146.9,-31.56667
Thorn Creek,142.95,-16.2
Thornbury West,145,-37.75
Thornbury North,145,-37.75
Thornbury East,145.01667,-37.75
Thornbury,146.65,-35.75
Thornbury,145,-37.75
Thornborough,145.01666,-16.95
Thornborough,149.51667,-26.65
Mount Thorn,145.8,-18.26667
Thorlindah,144.76667,-28.9
Thora,152.78333,-30.43333
Thoopara,148.56667,-20.55
Thoona,146.06667,-36.31667
Thoomee,146.01667,-33.53333
Thone River,152.53333,-31.46667
Thomson Woolshed Bore,144.11667,-23.96667
Thomson River,147.08333,-38.15
Thomson River,142.88333,-25.18333
Thomson Islet,142.75555,-11.025
Thoms Bore,145.28333,-22.15
Thompson Tank,141.06667,-22.7
Thompsons Creek,144.36667,-38.3
Thompsons Creek,149.21667,-33.96667
Thompson Point,146.08333,-17.53333
Thompson Creek,146.55,-25.93333
Thompson Creek,147.15,-23.05
Thompson Creek,142.65,-21.2
Thompson Creek,148.68333,-20.55
Mount Thompson,147.23333,-37.48333
Mount Thompson,153.08333,-27.53333
Lake Thompson,146.55,-41.8
Thompson,146.41667,-37.96667
Thomby Reservoir Bore,148.95,-27.71667
Thomby Range,149.25,-27.5
Thomby Dam,148.96667,-27.78333
Thomby Creek,149.06667,-27.98333
Thomby Bore,148.91667,-27.93333
Thomby,148.98333,-27.88333
Thomby,149.8,-24.85
Thomastown,145.01667,-37.68333
Thomas Point,145.35,-15.7
Thomas Mountains,141.78333,-24.23333
Thomas Island,149.11114,-20.5471
Thomas Island,148.29767,-20.08138
Thomas Crossing State Forest,151.08333,-28.4
Mount Thomas,145.33333,-15.71667
Thomas,145.35,-15.71667
Tholoo Bore,148.61667,-30.08333
Thoko,149.33333,-36.66667
Thistle Hill,146.7,-42.5
Thistle Creek,150.63333,-25.55
Thistle Creek,145.26667,-25.4
Thistlebank Bore,145.23333,-22.23333
Thirsty Sound,149.95,-22.18333
Thirsty Creek,146.55,-23.86667
Thirsty Creek,150,-23.6
Thirsty Creek,144.53333,-16.61667
Thirroul,150.91667,-34.31667
Thirlstane,146.51667,-41.21667
Thirlmere,150.56767,-34.20455
Thirlestone Bore,145.58333,-21.63333
Thirkell Hill,145.58333,-42.68333
Third Ridge,153.41667,-27.1
Third Camp Creek,151.85,-24.7
Thinoomba,152.45,-25.6
Thiaki Creek,145.6,-17.41667
The Womals,148.11667,-26.78333
The Willows,145.23333,-38.21667
The Willows,150.6,-34.53333
The Wattles,145.6,-38.13333
The Washpool,149.93333,-25.83333
The Walnuts,147.7,-37.26667
The Veldt,141.71667,-30.81667
The Vale,143.85,-33.71667
The Troffs,147.66667,-32.83333
Thetford Reef,146.2,-16.81667
The Summit,151.96667,-28.58333
The Summit,153.51667,-28.61667
The Springs,145.31667,-38.06667
The Springs,145.98333,-24.53333
The Sisters,142.78333,-38.2
The Scrub,152.08333,-29.13333
Therrimburi Creek,144.01667,-15.46667
Therribri,150.01667,-30.55
The Rose,143.76667,-37.4
The Rookery,146.08333,-31.71667
The Rocks,151.2081,-33.85923
The Rock,147.11417,-35.26802
The Risk,152.93333,-28.46667
The Ridge,146.75,-38.15
The Ridge,145.46667,-38.13333
Theresa Park,150.65,-34.01667
Theresa Downs Bore,144.38333,-21.45
Theresa Creek,152.83333,-28.83333
Theresa Creek,148.15,-23.43333
Theresa Creek,144.4,-21.48333
Theresa Creek,145.68333,-17.45
Theresa Creek,143.93333,-16.75
The Range,143.5,-30.08333
The Rand,144.61667,-23.11667
The Ranch,151.21667,-33.28333
The Pocket,153.48333,-28.51667
The Plains,144.6,-20.83333
The Pines,145.78333,-38.08333
The Pines,145.23333,-37.96667
The Pines,150.05,-35.91667
The Pines,146.01667,-35.86667
The Pines,150.83333,-34.68333
The Pines,151.03333,-33.63333
The Peaks,148.05,-26.43333
The Patrick,145.28333,-23.71667
The Patch,145.38333,-37.9
Mount Theodore,145.61667,-17.78333
Theodore,150.07529,-24.94743
Theodolite Creek,152.55,-25.08333
The Oaks,150.56998,-34.07995
The Oaks,145.28333,-37.96667
The Oaks,150.3,-22.96667
The Oaks,144.14999,-18.78333
The Nobbies,140.5,-19.8
The Mole,151.75,-29.1
The Mole,147.48333,-30.81667
The Meadows,145.26667,-31.71667
The Leap,149.01667,-21.08333
Theldarpa,141.46667,-29.63333
The Lakes,142.03333,-18.26667
The Lake,145.68333,-22.61667
The Lagoon,149.61667,-33.55
The Jews Lagoon,149.5,-29.95
The Hollins,150.03333,-22.28333
The Hollies,145.85,-38.15
The Holey Plain,146.9,-38.15
The Hermitage,150.55,-34.11667
The Heart,147.16667,-38.11667
The Head,152.41667,-28.28333
The Gums,150.18333,-27.33333
The Gums,142.43333,-38.21667
The Gums,142.43333,-37.88333
The Gulf,151.48333,-29.31667
The Grove,145.9,-38.21667
The Grove,150.71667,-34.86667
The Grove,142.65,-22.31667
The Greenwoods,145.38333,-37.55
The Grange,152.41667,-24.81667
The Grange,146.25,-38.16667
The Grange,146.1,-35.81667
The Glen,147.06667,-41.16667
The Glen,152.01667,-32.18333
The Glen,152.31667,-32.08333
The Gibbers,152.01667,-32.73333
The Gap,148.76667,-21.16667
The Gap,141.7,-31.11667
The Forks,145.23333,-15.23333
The Forest,149.71667,-34.63333
The Flags,151.53333,-31.35
The Farm,146.01667,-35.78333
The Farm,148.15,-25.6
The Entrance,151.4978,-33.33876
The Elms,153.53333,-28.58333
Theebine,152.53333,-25.95
The Downs,145.03333,-38.31667
The Cottage,146.03333,-35.76667
The Corals,153.5,-28.71667
The Chateau,150.58333,-34.6
The Channon,153.28333,-28.66667
The Chalet,145.38333,-37.86667
The Cedars,146.75,-30.06667
The Caves,150.46667,-23.18333
The Cape,152.95,-28.48333
The Canal,149.43333,-25.95
The Bungalow,145.33333,-37.86667
The Briery,148.98333,-28.6
The Briars,145.03333,-38.3
The Branch,152.01667,-32.53333
The Braes,141.96667,-38.01667
The Bluff,146.41667,-20.31667
The Blacksmith,151.65,-33.08333
The Belahs,146.53333,-23.48333
The Beeches,153.43333,-28.16667
The Basin,145.31667,-37.85
The Basin,144.56667,-38.2
The Anchorage,146,-38.56667
Tharwa,149.06667,-35.51667
Thargomindah,143.82391,-27.99498
Tharbogang Station,145.98333,-34.25
Thangool,150.57362,-24.48632
Thanes Creek,151.56667,-27.91667
Thanes Creek,151.68333,-28.11667
Thane,151.7,-28.16667
Thandwalla,141.25,-21.4
Thallon,148.86667,-28.65
Thalia Point,147.48333,-38.06667
Thalia Creek,144.98333,-24.91667
Thalia,143.08333,-36.06667
Thalgarrah,151.81667,-30.45
Thalanga Station,145.71667,-20.33333
Thalaba Creek,151.76667,-32.48333
Thalaba Creek,148.36667,-29.78333
Thalaba,149.51667,-34.26667
Thagoona,152.63333,-27.63333
Thackomble,144.2,-31.38333
Mount Thackeray,142.33041,-37.29319
Thackaringa,141.1,-32.08333
Thackareys Tank,148.21667,-34.16667
Thabeban,152.35,-24.9
Texas,151.16696,-28.85385
Texas,145.85,-23.08333
Mount Tewoo,152.46666,-26.35
Tewkesbury,145.73333,-41.23333
Tewantin,153.03432,-26.39104
Tewah Creek,153.03333,-26.08333
Teviotville,152.68333,-27.95
Teviot Range,152.75,-27.91667
Teviot Creek,142.71667,-22.23333
Teviot Creek,148.13333,-21.65
Teviot Brook,152.95,-27.85
Teviot Brook,148.05,-21.96667
Teviot,142.81667,-22.21667
Teven Creek,153.51667,-28.85
Teven,153.5,-28.81667
Teurika,142.55,-29.26667
Tetoora Road,145.9,-38.26667
Tetley Island,142.72836,-10.72642
Tetherope Creek,145.03333,-22.45
Tessy Head,142.17111,-10.55583
Teryaweynya Lake,143.37511,-32.3096
Teryaweynya,143.35,-32.28333
Terrys Waterhole,146.4,-26.68333
Terry Hie Hie Creek,150.13333,-29.8
Terry Hie Hie,150.15,-29.81667
Terry Creek,147.86667,-20.3
Mount Terry,150.8,-34.6
Terringa Creek,146.18333,-25.2
Terrigal Lagoon,151.4429,-33.4402
Terrigal Harbour,151.43333,-33.43333
Terrigal,151.44666,-33.44815
Terrick Waterhole,145.26667,-24.81667
Terrick Terrick,144.3,-36.08333
Terrick Terrick,145.08333,-24.73333
Terriboah Creek,140.11667,-24.05
Terrible Vale Creek,151.65,-30.66667
Terrible Kate Creek,151.9,-30.66667
Terrible Creek,143.63333,-15.95
Terrible Creek,143.96667,-15.93333
Terrible Billy,152.0179,-32.1152
Mount Terrible,150.68333,-31.31667
Terriaro,149.9,-30.38333
Terrey Hills,151.23333,-33.68333
Terreweh,149.88333,-28.61667
Terreel Ridge,152.03333,-32.23333
Terreel,152.05,-32.23333
Terrawinda Tank,149.46667,-31.38333
Terranora Creek,153.55,-28.16667
Terranora Broadwater,153.5,-28.18333
Terranora,153.55,-28.2
Terramungamine,148.55,-32.06667
Mount Terragon,153.2679,-28.4485
Terragon,153.28333,-28.43333
Terrace Hill,148.26667,-24.2
Terrace Creek,152.88333,-28.43333
Terrace Creek,147.31667,-23.73333
Terrabile Creek,148.6,-31.55
Mount Terrabile,148.43333,-31.45
Terra Bella,148.73333,-32.43333
Terowie,147.9,-32.46667
Tern Island,150.03333,-20.9
Tern Island,142.7589,-10.99833
Tern Cliff,142.75,-11.01667
Termeil,150.35,-35.46667
Terip Terip,145.56667,-37
Terilbah Island,151.5012,-33.3318
Teridgerie Dam,148.85,-30.88333
Teridgerie Creek,148.66667,-30.73333
Teridgerie,148.83333,-30.86667
Terewah Lake,147.4,-29.83333
Terewah,147.43333,-29.83333
Terara Swamp,150.66667,-34.88333
Terara,150.63333,-34.88333
Terania Creek,153.28333,-28.8
Lake Terangpom,143.32902,-38.13375
Mount Terang,142.90736,-38.24125
Lake Terang,142.91667,-38.25
Terang,142.92123,-38.24084
Terang,145.23334,-20.8
Teralba,151.6,-32.96667
Tepon,145.4,-17.43333
Tentpole Creek,142.31667,-13.73333
Tenth of June Island,159.08333,-31.5
Tenth Island,146.98,-40.94
Tent Hill Creek,152.26667,-27.56667
Tent Hill,151.66667,-29.43333
Tent Hill,152.23333,-27.6
Tent Hill,148.05,-20.8
Tent Hill,140.43333,-23.83333
Tenterfield Station,152,-29.05
Tenterfield Municipality,151.99841,-28.83836
Tenterfield Creek,151.55,-28.95
Tenterfield,152.01952,-29.04946
Tenterfield,144.4,-20.5
Tenterden,151.45,-30.13333
Tent Creek,144.06667,-21.08333
Ten Pin Rock,150.35,-22.21667
Mount Tennyson,149.13708,-37.17486
Tennyson,144.43333,-36.28333
Tennyson,153.01667,-27.53333
Tennents Creek,145.55,-38.45
Mount Tennent,149.05121,-35.54844
Tennappera Waterhole,141.88333,-28.06667
Ten Mile Waterhole,146.5,-26.71667
Ten Mile Waterhole,146.8,-24.03333
Ten Mile Waterhole,146.8,-23.45
Ten Mile Waterhole,142.25,-20.76667
Ten Mile Waterhole,140.85,-19.35
Ten Mile Waterhole,140.73333,-18.08333
Ten Mile Lagoon,146.86667,-21.66667
Ten Mile Gully,149.43333,-26.21667
Ten Mile Creek,145.9,-38.83333
Ten Mile Creek,146.28333,-38.28333
Ten Mile Creek,147.18333,-35.68333
Ten Mile Creek,148.13333,-32.75
Ten Mile Creek,149.55,-29.93333
Ten Mile Creek,150.38333,-25.13333
Ten Mile Creek,146.6,-24.01667
Ten Mile Creek,148.66667,-23.9
Ten Mile Creek,149.18333,-23.06667
Ten Mile Creek,143.86667,-22.78333
Ten Mile Creek,147.93333,-21.96667
Ten Mile Creek,148.98333,-21.05
Ten Mile Creek,147.7,-20.73333
Ten Mile Creek,142.41667,-18.45
Ten Mile Creek,141.2,-17.68333
Ten Mile Creek,143.33333,-17.61667
Ten Mile Creek,144.55,-16.1
Ten Mile Creek,142.95,-15.8
Ten Mile Bore,143.46667,-21.71667
Ten Mile Bore,143.08333,-20.85
Ten Mile Beach,148.73108,-20.70011
Ten Mile,146.18333,-37.38333
Ten Mile,147.88333,-26.6
Teningie Creek,151.11667,-23.71667
Tenham,143,-25.7
Teneriffe,153.05,-27.45
Tenandra Tank,148.75,-31.21667
Tenandra Mountain,148.75,-31.23333
Tenandra Creek,148.03333,-32.93333
Tenandra,148.76667,-31.21667
Tenambit,151.61667,-32.73333
Temuka,145.58333,-38.11667
Tempy,142.41667,-35.33333
Templin,152.65,-27.96667
Templeton,142.46667,-18.43333
Templestowe Lower,145.11667,-37.76667
Templestowe,145.11667,-37.75
Temple Islands,149.48333,-21.58333
Temple Island,149.4917,-21.6012
Temple Hill,144.56667,-14.26667
Temple Dam,143.93333,-23.28333
Temple Court,150.81667,-31.76667
Temple Bay,143.13444,-12.30044
Mount Tempest,153.39999,-27.15
Tempe,151.1602,-33.92335
Temora Municipality,147.47917,-34.38314
Temora,147.53558,-34.44834
Temma,144.7,-41.23333
Mount Temi,150.8679,-31.6818
Temangum Station,152.01667,-28.46667
Telowar Creek,149.8,-35.73333
Telopea,151.21667,-33.26667
Telleraga Bore,149.48333,-29.6
Tellebang,151.23333,-25.06667
Telita,147.75,-41.11667
Telgazli Creek,149.33333,-27.25
Telgazli,149.31667,-27.28333
Telford Tank,150.48333,-31.6
Telford,145.95,-36.1
Telfers Creek,145.63333,-38.43333
The Telescope,141.65,-22.28333
Telephone Tank,147.25,-33.7
Telephone Lagoons,143.08333,-16.06667
Telephone Creek,143.16667,-22.2
Telemon Bore,143.71667,-20.78333
Telemon,147.71667,-24.18333
Telegraph Tank,144.96667,-25.96667
Telegraph Shoal,152.11667,-32.8
Telegraph Point,152.8,-31.33333
Telegraph Hill,143.06667,-37.25
Telegraph Hill,149.53333,-34.96667
Telegraph Gully,153.41667,-27.15
Telegraph Creek,150.71667,-35.13333
Telegraph Creek,144.56667,-24.21667
Telegraph Bore,142.33333,-20.05
Mount Telebang,151.25,-24.98333
Telarah,151.53333,-32.73333
Telangatuk East,141.96667,-37.08333
Telangatuk,141.81667,-37.13333
Telagaree Brook,152.08333,-32.26667
Telabah Siding,151.55,-32.73333
Te Kowai,149.11667,-21.16667
Teilta Out Station,141.25,-30.93333
Tego,146.78333,-28.85
Tegerin,151.5,-33.26667
Teeto Creek,149.46667,-27.5
Teeto,149.41667,-27.5
Lake Teetatobie,139.98978,-26.00763
Lake Teeta,140.88333,-25.25
Teeswater Lake,140.28333,-17.78333
Teeswater Lake,140.55,-17.93333
Teeswater Creek,140.55,-17.93333
Teeswater Bore,148.26667,-26.98333
Teesdale,144.05,-38.03333
Teepookana Siding,145.45,-42.18333
Teeni Lagoon,149.08333,-30.36667
Teemburra Creek,148.73333,-21.26667
Mount Teemangum,153.41667,-28.2
Teelba Creek,149.26667,-27.96667
Teebar Creek,152.2,-25.7
Teddywaddi,143.35,-36.18333
Teddy Mountain,144.56667,-19.31667
Teddington,148.85,-27.38333
Tecoma,145.35,-37.91667
Tea Tree Well,140.2,-36.41667
Teatree Well,140.7,-20.05
Teatree Waterhole,140.68333,-18.6
Tea Tree Rivulet,147.78333,-42.58333
Tea Tree Lagoon,153.43291,-27.657
Teatree Creek,142.45,-38.06667
Teatree Creek,142.56667,-38.01667
Teatree Creek,148.08333,-37.6
Tea Tree Creek,152.4,-32.33333
Tea Tree Creek,152.43333,-32.23333
Tea Tree Creek,152.21667,-32.16667
Tea Tree Creek,150.73333,-31.66667
Tea Tree Creek,150.45,-30.38333
Tea Tree Creek,151.26667,-29.08333
Tea Tree Creek,152.45,-28.9
Teatree Creek,147.61667,-24.6
Teatree Creek,147.9,-24.06667
Teatree Creek,140.06667,-20.38333
Teatree Creek,147.4,-20.06667
Teatree Creek,143.35,-14.93333
Teatree Bore,145.48333,-22.9
Tea Tree,147.31667,-42.68333
Te Aro Tank,145.3,-34.11667
Teal Point,144.08333,-35.68333
Teague Island,149.07111,-20.30444
Tea Gardens,149.28333,-36.61667
Tea Gardens,152.15404,-32.66351
Tea Garden Creek,146.36667,-36.41667
Tea Creek,149.78333,-26.78333
Tdidouna Creek,145.73333,-22.35
Tchelery Tank,144.25,-34.81667
Tchanning Creek,149.73333,-26.98333
Taylors Tier,147.01667,-42.6
Taylors Point,151.3,-33.63333
Taylors Plains Bore,145.28333,-21.66667
Taylors Plains,147.3,-25.68333
Taylors Lake,142.38513,-36.77514
Taylors Flat,149.01667,-34.28333
Taylors Creek,149.46667,-35.11667
Taylors Creek,150.45,-31.68333
Taylors Creek,153.1,-30.21667
Taylors Creek,149.21667,-24.28333
Taylors Arm,153.01667,-30.65
Taylors Arm,152.7,-30.78333
Taylor Reef,146.55,-17.83333
Taylor Point,145.7,-16.78333
Taylor Point,145.7,-16.1
Taylor Hill,147.58333,-22.73333
Taylor Creek,144.9,-25.41667
Taylor Creek,145.31667,-21.7
Mount Taylor,147.54015,-37.70403
Mount Taylor,149.08454,-35.36511
Mount Taylor,151.53333,-27.56667
Mount Taylor,144.05,-15.98333
Taylor,152.03333,-27.36667
Tayene,147.43333,-41.33333
Mount Tawonga,147.13333,-36.55
Tawonga,147.14212,-36.68954
Tawarra,144.73333,-23.35
Tawah,152.05,-25.33333
Taurus Creek,148.88333,-23.66667
Taunton Creek,151.83333,-24.41667
Taunton,151.81667,-24.41667
Tatyoon North,143,-37.48333
Tatyoon,142.95,-37.51667
Tatura,145.22994,-36.43962
Tatuali Mountain,149.3679,-32.8818
Tattoo Waterhole,144.41667,-20.51667
Tatong,146.1,-36.73333
Tatong,142.73333,-22.91667
Tatiara Creek,140.7,-36.31667
Tathra Head,149.98333,-36.73333
Tathra,149.98328,-36.73126
Tatham,153.16667,-28.93333
Tates Range,150.75,-34.66667
Tate River,143.73333,-17.36667
Tatana,146.95,-41.3
Taswell Creek,151.56667,-26.53333
Tasman Sea,160,-40
Tasman Arch,147.94472,-43.04056
Tasman River,145.06667,-41.83333
Tasman Peninsula,147.79833,-43.08528
Tasman Island,148,-43.23
State of Tasmania,147,-42
Tasmania,147,-42
Tasman Head,147.3,-43.51667
Tasman Creek,143.13333,-22.18333
Tasman Bridge,147.3428,-42.86502
Tasman,144.56667,-32.46667
Tascott,151.31667,-33.45
Tarzali,145.6,-17.43333
Tarynya Hole,144.33333,-26.9
Tarwin River,145.83333,-38.7
Tarwin Park,145.86667,-38.68333
Tarwin Meadows,145.83333,-38.71667
Tarwin Lower,145.85,-38.7
Tarwin East,146.23333,-38.51667
Tarwin,145.98333,-38.58333
Tarvano Station,143.48333,-21.6
Tartulla Creek,148.75,-27.5
Tartna Point,142.4,-32.95
Tartha,150.23333,-27.71667
Tarteraberri Waterhole,141.96667,-22.75
Tarrone,142.23333,-38.21667
Tarro,151.66667,-32.8
Tarrington,142.1,-37.76667
Tarrington,142.1,-37.8
Tarrina Creek,146.21667,-25.15
Tarrenlea,141.73333,-37.68333
Tarrayoukyan,141.58333,-37.31667
Lake Tarrawong,144.2012,-33.9152
Tarrawingee Station,146.51667,-36.38333
Tarrawingee,146.46667,-36.4
Tarrawarra,145.43333,-37.65
Tarrawarra,145.41667,-33.23333
Tarraville,146.71667,-38.63333
Tarra Valley,146.53333,-38.43333
Tarra River,146.71667,-38.65
Tarrara Creek,151.66667,-25.45
Tarranyurk,142.05,-36.21667
Tarran Hills,146.45,-32.45
Tarrango,141.8,-34.5
Tarranginnie Swamp,141.55,-36.31667
Tarranginnie,141.53333,-36.33333
Tarran Creek,149.23333,-29.48333
Tarramba Creek,150.16667,-24.81667
Tarraleah,146.4,-42.3
Tarragona,144.01667,-22.08333
Tarragindi,153.03333,-27.53333
Tarradarrapin Creek,153.23333,-27.5
Tarquin Creek,142.38333,-13.1
Tarpoly,150.65,-30.58333
Tarpeena,140.79585,-37.62771
Tarpaulin Creek,149.6,-28.68333
Tarpaulin Creek,143.13333,-22.41667
Tarpaulin,147.38333,-31.08333
Taroona,147.33333,-42.95
Taroom View,149.81667,-25.51667
Taroom Bore,149.86667,-25.58333
Taroom,149.7998,-25.63925
Taronne Creek,151.81667,-24.35
Taronga Park,151.24071,-33.84394
Tarong,151.85,-26.76667
Taromeo Creek,152.13333,-26.75
Taro Creek,148.66667,-20.9
Taroborah,147.95,-23.53333
Taroba Rock,149.26667,-21.16667
Taroarara Creek,141.06667,-25.7
Tarnpirr,145.71667,-35.93333
Tarneit,144.66667,-37.86667
Tarnagulla,143.83333,-36.75
Tarlo Creek,149.73333,-34.53333
Tarlo,149.8,-34.6
Tarleton,146.38333,-41.23333
Tarlee Creek,149.68333,-30.11667
Taripta,145.05,-36.26667
Taringo Downs,145.55,-32.25
Targum Creek,142.71667,-21.75
Targoora,146.33333,-36.38333
Targinie Creek,151.11667,-23.76667
Targinie,151.1,-23.8
Target Hill,150.15,-23.65
Target Beach,150.78461,-35.0818
Mount Target,150.93333,-25.48333
Targa,147.36667,-41.31667
Tarewinna,150.16667,-28.06667
Tarella Tank,142.98333,-30.91667
Tarella Mountain,149.65,-33.3
Tarella,142.98333,-30.95
Tareela Tank,148.76667,-30.16667
Tareela Creek,150.46667,-30.35
Mount Tareela,150.4846,-30.3485
Taree,152.45387,-31.91099
Tarean Creek,151.95,-32.73333
Tarcutta Station,147.71667,-35.3
Tarcutta Lower,147.75,-35.2
Tarcutta Creek,147.6,-35.13333
Tarcutta,147.73592,-35.27739
Tarcoon,146.71667,-30.26667
Tarcoola,142.58333,-33.43333
Tarcombe,145.4,-36.98333
Tarbucks,148.7,-37.7
Tarbuck Creek,152.46667,-32.36667
Tarbrax Bore,142.4,-21.1
Tarbrax,142.46667,-21.11667
Tarbay Creek,151.16667,-33.43333
Tarban,151.88333,-28.96667
Tarawera,149.66667,-28.21667
Tara Tap,140.03333,-36.63333
Tara Swamp,151.3,-30.9
Tararan Creek,151.81667,-24.81667
Taranna,147.9,-43.05
Taranaway Creek,145.55,-25.75
Tarana Quarry,149.86667,-33.51667
Tarana,149.91667,-33.51667
Tarampa Flat,152.5,-27.5
Mount Tarampa,152.48334,-27.48333
Tarampa,152.55,-27.48333
Tarambijal,148.68333,-31.36667
Taralla,142.93333,-37.9
Taralga Creek,149.88333,-34.36667
Taralga,149.81956,-34.40402
Tarago River,145.75,-38.08333
Tarago Park,145.78333,-38.08333
